sample_id,depth,prime_An,prime_Bn,doubly_prime,mean_ratio,min_ratio,overflow_depth
5460,44,5,1,0,94.036705,31.164268,44
5461,49,8,7,0,96.108986,12.691667,49
5462,37,8,6,1,115.680954,25.902905,37
5463,40,8,4,1,120.121071,20.115816,40
5464,46,8,6,2,105.909843,10.349608,46
5465,35,4,3,0,112.370804,48.163258,35
5466,36,5,2,1,133.976273,19.037500,36
5467,30,3,2,0,120.248772,23.753342,30
5468,37,9,7,3,111.392433,10.349608,37
5469,43,5,2,1,103.220444,29.055025,43
5470,41,4,6,1,109.096535,19.646091,41
5471,39,5,5,0,118.296913,35.630013,39
5472,32,9,5,2,104.715408,12.648241,32
5473,39,6,5,1,103.312950,17.681482,39
5474,41,10,3,1,107.798950,12.691667,41
5475,41,1,5,0,127.463516,35.630013,41
5476,45,5,8,1,106.775238,12.011325,45
5477,39,4,4,1,105.785583,12.011325,39
5478,39,6,9,2,105.256538,17.681482,39
5479,37,6,5,3,105.000771,12.011325,37
5480,40,6,6,2,93.035217,11.155773,40
5481,33,2,3,0,123.164787,20.115816,33
5482,37,6,4,1,95.492363,12.691667,37
5483,37,5,5,0,110.476295,29.469137,37
5484,35,7,3,2,133.133682,12.691667,35
5485,54,4,7,0,95.755997,20.115816,54
5486,39,5,4,2,86.511421,22.370153,39
5487,47,3,5,0,114.186684,20.115816,47
5488,36,7,7,2,116.923119,12.691667,36
5489,36,7,8,3,104.076225,25.902905,36
5490,38,4,6,1,95.011475,20.115816,38
5491,36,4,8,1,116.207176,19.037500,36
5492,43,7,3,1,100.133430,19.037500,43
5493,42,7,6,1,95.935158,12.011325,42
5494,38,4,7,0,106.379662,12.011325,38
5495,35,7,5,2,113.101578,20.115816,35
5496,34,4,3,1,140.439499,43.905952,34
5497,33,4,2,0,130.380386,51.023239,33
5498,39,9,8,2,100.846214,12.011325,39
5499,36,6,5,1,115.953812,12.691667,36
5500,45,4,8,1,83.349251,12.691667,45
5501,29,5,4,0,130.814835,12.691667,29
5502,38,7,8,2,93.168518,19.037500,38
5503,30,4,5,1,104.594666,20.115816,30
5504,38,7,5,2,97.061577,19.037500,38
5505,32,5,4,3,124.980507,29.469137,32
5506,30,2,4,0,147.646179,43.905952,30
5507,36,4,7,1,124.799347,12.691667,36
5508,34,3,7,0,141.088303,45.598808,34
5509,38,5,5,0,129.815079,48.472828,38
5510,33,8,3,1,130.811035,51.023239,33
5511,43,5,7,1,95.014008,12.691667,43
5512,43,7,7,3,98.134293,20.115816,43
5513,32,3,7,1,105.654884,12.011325,32
5514,37,7,8,0,100.373337,16.403742,37
5515,39,8,6,3,96.796524,12.691667,39
5516,42,8,4,1,94.885368,12.691667,42
5517,41,5,8,2,116.435936,12.011325,41
5518,37,5,5,0,110.013779,45.598808,37
5519,31,4,4,1,157.263870,29.469137,31
5520,34,6,4,0,136.678452,35.630013,34
5521,47,8,3,1,100.488663,12.691667,47
5522,45,7,5,0,91.600815,12.691667,45
5523,50,7,8,0,111.527542,43.905952,50
5524,40,5,8,1,108.776711,20.115816,40
5525,40,7,3,1,96.486046,20.115816,40
5526,46,6,4,0,114.823112,29.469137,46
5527,48,5,7,2,96.290207,20.115816,48
5528,32,4,3,0,123.887375,35.630013,32
5529,40,2,8,0,134.222763,35.630013,40
5530,35,4,6,1,127.277283,12.011325,35
5531,33,4,6,1,116.324516,33.720055,33
5532,35,6,4,0,112.469818,12.011325,35
5533,39,5,6,1,102.653435,17.681482,39
5534,31,2,4,0,136.976547,29.469137,31
5535,39,3,5,0,121.626701,43.905952,39
5536,31,7,2,1,132.245438,20.115816,31
5537,36,4,5,0,129.890427,40.925812,36
5538,39,2,7,1,108.031952,12.011325,39
5539,39,5,7,1,111.588242,12.691667,39
5540,46,6,9,1,96.891266,12.691667,46
5541,39,6,8,1,121.010056,12.691667,39
5542,40,2,6,1,121.454163,12.691667,40
5543,38,6,4,0,146.298447,46.964748,38
5544,36,3,6,0,136.544174,47.388916,36
5545,33,4,5,1,135.773773,51.695335,33
5546,33,5,4,1,154.702576,39.379848,33
5547,37,6,4,2,120.631004,20.115816,37
5548,37,4,6,2,108.816978,12.691667,37
5549,32,4,2,0,136.286713,60.971149,32
5550,38,5,6,1,120.133644,12.691667,38
5551,33,5,2,1,113.916000,12.691667,33
5552,39,3,7,1,127.488480,29.469137,39
5553,36,6,5,3,111.131348,20.115816,36
5554,34,4,5,0,133.727264,33.335388,34
5555,45,8,7,1,116.093445,12.691667,45
5556,39,3,7,0,125.963959,20.115816,39
5557,41,4,5,2,126.222824,12.691667,41
5558,42,9,6,2,100.011742,12.691667,42
5559,32,3,4,2,120.864769,12.691667,32
5560,37,5,9,1,118.999916,20.115816,37
5561,33,5,8,2,117.896057,29.469137,33
5562,46,6,6,0,118.077934,25.902905,46
5563,43,5,5,2,101.653351,12.691667,43
5564,42,6,7,2,105.242744,35.630013,42
5565,38,4,6,1,95.852516,12.691667,38
5566,57,6,9,2,96.904991,15.270006,57
5567,30,3,5,1,112.222527,12.691667,30
5568,33,7,7,1,99.758141,16.403742,33
5569,39,4,4,1,118.503387,29.469137,39
5570,40,7,5,2,90.839485,19.037500,40
5571,39,8,8,2,123.619682,29.469137,39
5572,32,1,3,0,160.823608,50.463833,32
5573,43,4,3,0,109.176468,38.592636,43
5574,39,5,3,0,124.935074,34.584476,39
5575,43,3,6,1,110.278465,35.630013,43
5576,43,6,8,1,100.600349,16.403742,43
5577,40,5,6,1,128.442123,12.011325,40
5578,37,6,5,1,110.010513,12.691667,37
5579,42,7,6,1,112.005394,10.349608,42
5580,37,3,6,0,131.444885,19.037500,37
5581,45,7,6,3,95.736580,12.691667,45
5582,39,3,4,1,137.175446,29.469137,39
5583,39,3,5,0,125.724884,27.046902,39
5584,29,5,5,0,138.129257,33.720055,29
5585,37,5,4,1,138.573090,35.630013,37
5586,35,7,4,2,111.795555,12.691667,35
5587,38,2,3,0,122.315910,54.194534,38
5588,32,6,7,2,123.215454,12.691667,32
5589,43,8,7,1,101.196304,19.037500,43
5590,36,3,8,1,117.818932,29.469137,36
5591,32,5,4,0,125.628838,35.630013,32
5592,40,4,3,1,113.602112,20.115816,40
5593,33,6,6,3,117.342331,12.691667,33
5594,43,4,4,1,113.310822,29.055025,43
5595,37,5,10,2,97.841415,19.037500,37
5596,44,7,5,2,92.321892,20.115816,44
5597,37,2,4,0,142.140717,29.469137,37
5598,47,2,10,2,91.187057,8.461111,47
5599,34,4,2,0,145.781143,43.905952,34
5600,35,5,10,2,124.454109,11.155773,35
5601,35,1,5,0,160.474976,12.691667,35
5602,41,5,3,2,118.818016,12.691667,41
5603,31,5,5,1,159.710007,24.031046,31
5604,36,4,5,0,111.372162,12.691667,36
5605,33,3,5,1,134.269470,33.720055,33
5606,41,6,4,3,107.059959,10.349608,41
5607,31,3,6,0,103.156898,12.011325,31
5608,41,6,6,0,116.123138,27.046902,41
5609,41,7,5,1,98.436684,12.691667,41
5610,37,7,4,2,107.480370,12.011325,37
5611,39,4,1,0,125.295891,12.691667,39
5612,45,8,8,2,86.841568,12.691667,45
5613,38,4,5,1,118.545700,12.691667,38
5614,48,8,8,2,91.214958,12.691667,48
5615,35,3,3,2,112.562012,33.720055,35
5616,28,6,7,3,112.219376,10.349608,28
5617,29,3,2,1,149.589676,53.913280,29
5618,37,4,4,0,131.284683,29.469137,37
5619,35,4,3,1,124.457275,40.925812,35
5620,46,6,3,0,102.483353,19.037500,46
5621,33,2,5,0,158.703247,66.116646,33
5622,40,5,2,1,117.161476,26.556915,40
5623,43,3,6,0,101.036995,20.115816,43
5624,36,2,1,0,100.864151,35.630013,36
5625,36,5,3,0,109.985626,12.691667,36
5626,46,6,5,2,91.378548,12.691667,46
5627,41,10,3,1,125.453629,27.889433,41
5628,41,7,5,1,101.799591,29.055025,41
5629,41,7,4,2,112.911934,29.469137,41
5630,43,7,8,2,103.542099,20.115816,43
5631,34,5,10,2,123.040939,12.691667,34
5632,38,8,5,2,114.799637,20.115816,38
5633,45,3,3,0,122.310738,20.115816,45
5634,38,5,5,2,120.685860,38.592636,38
5635,45,7,4,1,102.254372,10.349608,45
5636,38,5,10,1,115.835564,12.691667,38
5637,27,1,2,1,143.180817,19.037500,27
5638,40,5,4,1,92.279716,35.001179,40
5639,30,5,5,1,132.693375,29.469137,30
5640,37,4,7,1,105.617249,20.115816,37
5641,28,5,4,2,139.253113,51.023239,28
5642,45,4,6,0,102.300110,35.630013,45
5643,31,4,3,0,132.107315,29.469137,31
5644,43,1,5,0,120.867393,12.691667,43
5645,43,6,4,1,122.116074,35.630013,43
5646,36,6,3,1,138.249954,12.011325,36
5647,24,4,3,1,133.928192,35.630013,24
5648,39,5,4,0,124.478020,12.691667,39
5649,42,8,5,1,109.292709,35.630013,42
5650,40,2,7,1,100.882935,20.115816,40
5651,42,4,7,1,110.465080,17.681482,42
5652,33,2,3,0,110.641739,12.691667,33
5653,43,4,5,0,97.191315,12.691667,43
5654,29,1,5,0,126.545883,12.691667,29
5655,35,6,3,2,102.069008,12.691667,35
5656,50,7,7,2,96.801086,19.037500,50
5657,29,4,7,2,124.270508,19.037500,29
5658,39,4,6,0,123.091148,19.037500,39
5659,38,4,6,0,142.235626,38.592636,38
5660,41,11,6,2,124.687729,25.902905,41
5661,41,7,5,1,118.776749,19.037500,41
5662,38,2,4,0,102.395523,20.115816,38
5663,38,9,5,2,101.216316,15.270006,38
5664,38,4,8,1,120.139450,29.469137,38
5665,32,6,3,2,124.796539,11.155773,32
5666,39,7,6,1,96.293915,11.155773,39
5667,39,4,7,3,116.547523,32.464211,39
5668,41,5,4,1,108.861900,12.691667,41
5669,35,6,3,0,142.240372,35.630013,35
5670,35,7,7,3,109.774010,12.011325,35
5671,40,6,5,2,109.929214,12.011325,40
5672,38,2,4,0,105.304375,20.115816,38
5673,35,4,8,1,89.318474,15.270006,35
5674,31,4,3,2,132.819809,19.037500,31
5675,35,2,4,0,139.378952,53.913280,35
5676,32,0,3,0,159.818771,102.131706,32
5677,44,6,5,2,113.833595,17.681482,44
5678,34,7,9,3,120.743065,20.115816,34
5679,42,3,5,0,127.872383,38.592636,42
5680,27,1,3,0,147.777710,43.905952,27
5681,40,4,5,1,120.480087,35.630013,40
5682,38,9,6,2,92.282478,20.115816,38
5683,42,8,3,1,96.042000,20.115816,42
5684,43,5,7,0,117.002953,27.606789,43
5685,35,6,3,1,116.397530,17.681482,35
5686,41,9,7,1,95.999489,17.681482,41
5687,43,4,1,0,109.870598,12.691667,43
5688,40,4,7,0,115.864601,41.572227,40
5689,39,6,4,1,112.361893,38.298103,39
5690,38,6,8,4,133.805038,20.115816,38
5691,41,6,4,2,112.777130,11.155773,41
5692,49,6,4,1,101.796173,12.691667,49
5693,33,3,5,0,115.901604,35.630013,33
5694,36,5,5,0,131.683868,43.905952,36
5695,44,6,4,0,107.054062,12.691667,44
5696,41,3,5,1,108.978996,20.115816,41
5697,33,5,1,0,149.736435,61.142803,33
5698,32,5,6,1,107.007576,19.037500,32
5699,41,4,1,0,133.941772,60.167130,41
5700,39,9,5,2,116.520485,12.691667,39
5701,31,5,4,2,135.124161,19.037500,31
5702,41,0,4,0,120.859573,20.115816,41
5703,44,1,6,0,123.729446,25.902905,44
5704,49,5,5,1,104.563995,22.370153,49
5705,33,1,4,1,118.322479,35.630013,33
5706,45,6,4,2,97.333778,12.691667,45
5707,47,7,8,2,110.266144,39.986973,47
5708,41,5,5,2,98.925346,12.691667,41
5709,38,5,4,1,121.009842,19.037500,38
5710,41,7,6,1,84.679367,12.011325,41
5711,39,1,3,0,113.644806,38.592636,39
5712,30,2,4,0,158.590729,12.691667,30
5713,36,2,4,1,130.995743,44.326462,36
5714,43,6,6,1,98.236870,12.691667,43
5715,35,4,5,0,128.944016,29.469137,35
5716,32,4,3,1,148.876358,75.270943,32
5717,29,4,3,0,140.009827,53.359291,29
5718,37,2,5,0,130.837250,51.876717,37
5719,36,3,9,1,101.734215,16.403742,36
5720,35,3,3,1,130.060837,12.691667,35
5721,42,4,3,0,128.888000,27.046902,42
5722,35,4,3,1,109.115364,11.155773,35
5723,33,1,5,0,130.154327,51.876717,33
5724,41,7,4,0,122.527679,16.403742,41
5725,36,7,6,1,110.516640,12.011325,36
5726,38,3,4,1,128.600143,20.115816,38
5727,44,5,5,1,99.052788,20.115816,44
5728,38,6,4,2,111.753281,17.681482,38
5729,43,5,3,0,114.571327,12.691667,43
5730,35,4,7,1,104.006523,12.691667,35
5731,47,6,5,3,86.873634,12.691667,47
5732,34,5,3,1,102.546478,19.037500,34
5733,43,7,8,3,106.091751,12.691667,43
5734,36,4,5,1,97.554550,19.646091,36
5735,37,5,4,0,117.386841,12.691667,37
5736,39,4,2,0,139.547699,35.630013,39
5737,32,3,4,0,108.091644,20.115816,32
5738,44,6,2,0,120.333771,41.103916,44
5739,48,5,4,0,99.073219,24.031046,48
5740,45,3,8,0,95.320526,20.115816,45
5741,46,8,6,1,103.706863,12.691667,46
5742,40,6,7,3,87.658081,19.646091,40
5743,47,4,5,2,99.601219,12.691667,47
5744,39,4,5,0,108.676117,12.691667,39
5745,47,5,5,1,77.794739,11.155773,47
5746,36,4,3,1,108.929665,32.618572,36
5747,36,4,4,1,117.563629,29.469137,36
5748,46,6,5,1,98.911842,19.037500,46
5749,30,5,5,2,118.455093,10.349608,30
5750,39,8,6,2,93.591087,12.691667,39
5751,37,6,3,1,120.716515,23.753342,37
5752,38,8,8,2,104.759438,12.691667,38
5753,42,5,5,0,104.713287,11.155773,42
5754,43,5,7,1,109.635284,20.115816,43
5755,46,8,7,3,110.370468,17.681482,46
5756,33,4,7,1,103.125305,25.902905,33
5757,41,3,7,0,123.546341,22.370153,41
5758,40,6,5,1,107.950478,8.461111,40
5759,36,4,4,0,115.634209,29.469137,36
5760,40,4,5,2,98.439011,11.155773,40
5761,36,7,5,2,88.756561,12.691667,36
5762,40,3,5,0,109.907082,31.164268,40
5763,31,2,4,1,131.719940,20.115816,31
5764,40,4,7,1,84.249939,19.037500,40
5765,38,5,8,1,80.998459,12.691667,38
5766,36,1,4,1,108.044861,12.691667,36
5767,39,5,4,1,110.233009,43.905952,39
5768,45,4,5,0,88.818504,12.691667,45
5769,28,4,2,1,119.092468,36.098713,28
5770,44,8,8,0,101.379921,12.691667,44
5771,42,8,5,1,106.039299,12.691667,42
5772,33,7,7,2,134.410126,20.115816,33
5773,34,7,6,3,149.835495,11.155773,34
5774,44,8,4,3,128.852631,20.115816,44
5775,44,5,4,1,127.684074,12.691667,44
5776,43,4,7,0,104.882805,19.037500,43
5777,34,5,3,0,145.051880,29.469137,34
5778,33,3,5,2,129.854889,47.388916,33
5779,39,4,4,0,111.887169,20.115816,39
5780,36,8,4,1,135.859299,20.115816,36
5781,40,5,3,0,112.852585,33.720055,40
5782,45,2,5,1,103.931015,12.691667,45
5783,42,5,5,0,112.034500,11.155773,42
5784,35,4,2,1,104.268150,12.011325,35
5785,37,2,6,0,140.954071,20.115816,37
5786,41,6,4,0,124.471687,37.982437,41
5787,34,2,5,1,126.116562,20.115816,34
5788,36,7,5,1,124.498451,20.115816,36
5789,36,4,4,1,114.108177,12.691667,36
5790,38,8,1,0,100.041740,20.115816,38
5791,42,5,5,1,122.655319,12.691667,42
5792,39,1,6,0,117.815384,12.691667,39
5793,34,5,7,0,107.102409,19.037500,34
5794,30,4,6,0,134.025848,29.469137,30
5795,39,7,4,1,124.586639,20.115816,39
5796,42,3,3,0,119.006004,20.115816,42
5797,37,3,1,0,130.009766,20.115816,37
5798,25,6,3,1,146.327682,20.115816,25
5799,39,8,4,0,131.837860,29.469137,39
5800,28,2,5,0,163.559860,53.913280,28
5801,39,4,5,2,119.440300,12.691667,39
5802,41,5,7,0,106.816597,12.691667,41
5803,34,2,6,0,146.154724,46.964748,34
5804,41,9,7,2,101.183426,11.155773,41
5805,45,6,8,0,97.456543,12.011325,45
5806,37,4,5,2,119.838959,29.469137,37
5807,42,1,9,0,108.209290,35.630013,42
5808,37,5,4,2,120.880920,25.902905,37
5809,35,5,8,1,115.476128,12.691667,35
5810,35,6,2,0,116.428917,20.115816,35
5811,41,4,5,1,104.648575,12.011325,41
5812,37,7,5,2,98.432968,15.270006,37
5813,45,7,8,1,100.532501,20.115816,45
5814,39,4,5,0,130.697098,19.037500,39
5815,36,2,7,0,153.957306,20.115816,36
5816,49,2,9,0,96.254150,12.011325,49
5817,41,8,5,2,108.221123,20.115816,41
5818,37,6,1,1,108.862160,20.115816,37
5819,45,5,2,1,120.828743,12.011325,45
5820,40,2,4,0,107.950546,42.303638,40
5821,33,7,2,1,111.548988,46.964748,33
5822,39,3,8,0,108.313087,29.469137,39
5823,45,8,4,1,128.356247,20.115816,45
5824,38,3,3,0,121.833435,52.104870,38
5825,35,7,6,0,145.574585,11.155773,35
5826,49,12,5,2,104.543022,12.011325,49
5827,42,5,8,1,104.367989,20.115816,42
5828,41,6,6,1,107.707771,20.115816,41
5829,37,6,6,0,124.881927,24.031046,37
5830,29,4,4,1,113.774773,27.889433,29
5831,38,3,5,0,127.443199,20.115816,38
5832,35,5,5,0,120.602844,27.889433,35
5833,58,7,7,0,92.503487,17.681482,58
5834,43,7,9,1,95.719818,11.974351,43
5835,50,9,6,2,88.185005,11.155773,50
5836,43,3,6,1,106.882744,27.889433,43
5837,48,4,9,0,91.344299,12.691667,48
5838,44,6,6,1,96.229790,19.037500,44
5839,38,4,9,1,104.209206,12.011325,38
5840,40,3,5,0,116.341797,29.469137,40
5841,52,5,9,0,106.475845,29.469137,52
5842,42,4,4,1,125.022362,20.115816,42
5843,33,4,4,0,160.304474,58.350792,33
5844,37,7,3,1,121.362129,20.115816,37
5845,37,7,7,1,113.465141,27.046902,37
5846,37,5,4,2,126.298309,12.691667,37
5847,43,6,4,0,111.673820,29.469137,43
5848,39,7,5,2,99.498711,10.349608,39
5849,30,4,4,1,170.230240,29.469137,30
5850,38,3,5,1,137.359268,46.461182,38
5851,38,4,3,0,115.348373,20.115816,38
5852,43,7,2,1,102.705315,20.115816,43
5853,48,4,6,1,92.024887,12.691667,48
5854,38,7,6,2,98.858475,11.155773,38
5855,41,4,5,1,102.522789,12.691667,41
5856,42,6,3,0,115.566658,17.681482,42
5857,44,3,4,0,112.625206,12.691667,44
5858,36,7,7,3,100.057770,15.270006,36
5859,41,3,2,1,118.008484,29.055025,41
5860,44,4,5,0,102.693901,27.956726,44
5861,36,4,1,0,151.410126,50.463833,36
5862,39,5,3,0,107.172028,20.115816,39
5863,51,6,7,2,98.533401,17.681482,51
5864,34,3,3,0,122.322891,12.011325,34
5865,43,5,8,2,127.865829,58.643967,43
5866,29,3,4,1,130.887100,12.691667,29
5867,38,6,6,2,110.245636,20.115816,38
5868,43,7,5,0,105.192719,12.691667,43
5869,34,4,6,0,107.114685,20.115816,34
5870,34,9,6,2,90.370895,10.349608,34
5871,47,5,3,0,119.478394,29.469137,47
5872,33,2,4,0,142.659805,12.011325,33
5873,36,4,2,1,120.651878,33.720055,36
5874,39,6,7,1,108.159401,20.115816,39
5875,43,3,5,2,104.982422,35.630013,43
5876,40,5,6,0,110.787926,12.691667,40
5877,31,3,7,2,140.799469,12.691667,31
5878,42,5,5,2,115.461082,19.037500,42
5879,32,4,3,0,118.173958,33.335388,32
5880,33,7,4,2,143.266281,19.037500,33
5881,43,4,3,1,114.816856,38.592636,43
5882,39,7,3,1,115.820816,27.889433,39
5883,29,4,4,2,108.884193,27.889433,29
5884,32,4,3,0,181.394424,35.630013,32
5885,38,7,6,1,112.356842,12.011325,38
5886,44,7,7,1,105.184853,12.691667,44
5887,39,7,4,0,96.449486,10.349608,39
5888,35,3,7,1,121.774879,12.691667,35
5889,36,5,6,1,115.711952,12.691667,36
5890,40,3,3,1,105.687653,20.917076,40
5891,49,7,7,1,97.953972,12.691667,49
5892,37,3,5,0,106.375206,20.115816,37
5893,44,6,7,3,96.591324,12.011325,44
5894,34,2,5,2,142.369217,19.037500,34
5895,31,7,4,2,128.178665,10.349608,31
5896,37,4,4,0,96.921494,12.011325,37
5897,41,4,7,1,102.725189,11.155773,41
5898,42,4,9,2,120.987442,12.691667,42
5899,43,3,9,1,112.490280,12.691667,43
5900,36,2,6,0,112.641747,12.011325,36
5901,37,5,4,0,121.891159,20.115816,37
5902,47,6,5,1,100.508034,20.115816,47
5903,30,4,1,1,159.963516,53.913280,30
5904,40,5,8,1,119.223404,20.115816,40
5905,45,6,6,2,89.301758,12.691667,45
5906,35,6,8,1,113.287941,29.469137,35
5907,31,4,4,0,119.740685,16.403742,31
5908,37,3,6,1,110.895737,12.691667,37
5909,40,5,6,1,85.326073,19.646091,40
5910,29,8,6,3,140.753677,20.115816,29
5911,44,7,6,2,112.750320,8.461111,44
5912,38,5,5,1,116.975761,20.115816,38
5913,34,2,5,1,121.933342,25.902905,34
5914,37,5,2,0,98.518684,20.115816,37
5915,38,4,5,1,121.111374,43.905952,38
5916,37,5,3,2,129.759079,20.115816,37
5917,50,5,6,0,100.773941,27.889433,50
5918,31,6,7,3,120.047348,17.681482,31
5919,36,5,4,1,141.565109,35.630013,36
5920,39,3,3,0,117.034752,31.318216,39
5921,32,2,3,0,125.007889,20.115816,32
5922,36,5,4,0,143.529968,20.115816,36
5923,40,3,5,0,107.950661,36.701923,40
5924,30,4,3,0,107.842514,12.011325,30
5925,37,4,2,1,105.171722,36.098713,37
5926,38,5,10,1,103.281807,41.281269,38
5927,41,8,3,1,107.378616,12.691667,41
5928,41,4,5,2,99.907883,12.011325,41
5929,34,4,3,0,126.195625,43.905952,34
5930,31,3,2,0,122.932777,29.469137,31
5931,46,9,5,1,92.467049,12.691667,46
5932,42,4,2,0,126.358948,19.037500,42
5933,40,4,5,1,114.145935,16.403742,40
5934,28,4,5,1,120.531387,17.681482,28
5935,28,3,6,1,105.915726,35.803764,28
5936,47,9,6,2,88.986626,11.155773,47
5937,35,4,4,2,115.570724,19.037500,35
5938,35,6,6,0,119.339371,12.691667,35
5939,39,7,6,0,96.730400,19.037500,39
5940,37,5,8,1,112.107330,16.403742,37
5941,37,3,4,2,113.478630,12.691667,37
5942,38,4,4,1,127.994606,25.902905,38
5943,41,5,2,0,118.261406,33.720055,41
5944,45,8,7,3,89.515831,12.691667,45
5945,38,3,4,0,120.532166,41.572227,38
5946,29,5,5,2,137.326157,12.691667,29
5947,38,7,4,2,118.249214,15.270006,38
5948,31,3,4,1,106.244621,43.964386,31
5949,39,3,5,1,129.959732,17.681482,39
5950,44,6,4,0,142.818497,44.629848,44
5951,38,7,7,2,111.996643,33.335388,38
5952,41,5,6,1,86.630005,12.691667,41
5953,39,2,4,0,118.628990,20.115816,39
5954,37,10,10,3,106.036110,12.011325,37
5955,40,11,9,3,101.665627,20.115816,40
5956,36,4,5,2,108.021873,12.691667,36
5957,38,5,3,1,121.981804,29.469137,38
5958,42,6,6,1,118.490616,35.630013,42
5959,31,1,3,0,133.427246,43.905952,31
5960,27,2,5,0,132.667252,35.630013,27
5961,44,5,6,2,127.822037,53.565277,44
5962,45,5,3,1,110.966431,12.011325,45
5963,39,4,4,1,119.188599,12.691667,39
5964,43,8,6,1,108.894257,17.681482,43
5965,35,4,4,1,119.541733,35.630013,35
5966,41,2,4,0,114.184471,10.349608,41
5967,39,2,4,0,116.963631,20.115816,39
5968,36,7,3,1,96.138847,29.055025,36
5969,36,3,2,0,122.320580,43.581356,36
5970,42,7,5,1,118.776077,45.829147,42
5971,42,4,7,0,114.555115,32.092983,42
5972,43,12,8,5,99.351357,17.681482,43
5973,40,9,5,2,90.329697,12.691667,40
5974,41,4,7,3,109.774269,25.902905,41
5975,37,2,5,1,101.704430,12.011325,37
5976,35,6,4,2,97.861923,11.155773,35
5977,35,3,5,2,106.818230,12.691667,35
5978,41,5,7,1,125.325829,12.011325,41
5979,41,7,5,2,97.203949,7.980152,41
5980,40,4,7,1,102.572990,20.115816,40
5981,33,8,6,2,109.796356,12.691667,33
5982,37,3,6,2,99.127907,12.691667,37
5983,29,3,7,0,128.732864,12.691667,29
5984,43,4,3,0,131.174561,48.673645,43
5985,43,3,5,1,126.626244,20.115816,43
5986,40,6,7,0,97.260399,12.011325,40
5987,35,4,5,0,114.092911,11.155773,35
5988,41,5,8,0,106.761627,25.290039,41
5989,40,3,9,1,94.042793,12.648241,40
5990,40,3,3,1,116.885483,35.630013,40
5991,33,4,5,1,108.135277,12.691667,33
5992,33,4,4,0,134.222046,41.552361,33
5993,41,3,4,0,98.216682,29.055025,41
5994,31,2,2,0,117.042809,29.469137,31
5995,47,5,7,1,116.709541,27.889433,47
5996,38,5,6,2,137.577621,57.411541,38
5997,47,6,6,2,113.695900,12.691667,47
5998,36,5,9,1,102.005363,12.011325,36
5999,35,3,4,0,116.556618,19.037500,35
6000,39,7,4,2,118.133728,17.681482,39
6001,36,7,5,2,120.733841,12.011325,36
6002,36,6,6,2,122.914505,12.691667,36
6003,39,2,1,0,103.754509,25.902905,39
6004,39,8,3,1,89.286621,19.037500,39
6005,35,4,5,0,121.683083,12.691667,35
6006,37,3,4,1,117.895157,12.691667,37
6007,31,5,4,0,132.818954,12.691667,31
6008,40,6,4,0,102.199860,11.155773,40
6009,33,6,3,0,147.904922,43.964386,33
6010,34,2,4,0,146.125839,33.720055,34
6011,42,8,2,0,84.739151,12.691667,42
6012,39,4,2,0,141.741119,57.411541,39
6013,33,5,3,1,134.986069,19.037500,33
6014,36,2,3,0,101.154236,20.115816,36
6015,31,2,5,1,114.478851,12.691667,31
6016,40,2,3,0,106.166206,12.691667,40
6017,37,7,6,2,109.642441,35.803764,37
6018,34,6,7,1,117.953117,12.691667,34
6019,35,5,3,1,116.068207,20.115816,35
6020,39,4,3,1,132.431473,27.889433,39
6021,42,7,5,1,109.006966,20.115816,42
6022,35,5,2,1,115.599556,24.031046,35
6023,42,9,5,2,121.725426,27.889433,42
6024,34,4,3,1,114.697342,19.037500,34
6025,36,3,7,1,144.148880,12.691667,36
6026,39,4,7,1,100.643227,11.155773,39
6027,40,7,4,2,133.048477,12.691667,40
6028,42,7,8,1,113.529846,12.691667,42
6029,36,3,4,0,127.988914,35.630013,36
6030,44,6,5,3,113.209686,17.681482,44
6031,41,2,8,1,113.965286,12.691667,41
6032,35,4,4,1,135.566986,20.115816,35
6033,42,3,6,2,104.347740,38.274361,42
6034,40,3,5,0,131.722366,53.913280,40
6035,35,2,5,1,144.179520,20.115816,35
6036,38,4,2,0,113.244049,27.889433,38
6037,45,4,6,1,94.767448,12.011325,45
6038,32,5,1,0,151.108170,38.592636,32
6039,44,5,6,3,106.355843,12.691667,44
6040,34,8,7,3,130.205963,20.115816,34
6041,37,5,6,1,116.315231,29.055025,37
6042,35,3,2,1,144.753098,12.691667,35
6043,35,4,5,0,130.883591,16.403742,35
6044,31,3,4,0,143.606262,41.281269,31
6045,45,8,6,1,91.119286,12.691667,45
6046,37,4,6,0,121.416840,19.037500,37
6047,40,5,3,0,130.563110,56.575226,40
6048,44,5,9,2,102.549263,12.691667,44
6049,42,1,3,0,113.057045,35.630013,42
6050,33,6,0,0,141.068665,53.824081,33
6051,36,5,1,0,135.041489,29.469137,36
6052,33,2,2,1,156.834320,66.116646,33
6053,38,5,4,1,134.563202,29.469137,38
6054,37,6,6,2,104.573021,11.155773,37
6055,35,8,3,3,125.100578,17.681482,35
6056,33,5,4,1,132.481110,12.691667,33
6057,41,6,4,1,108.724442,20.115816,41
6058,34,2,5,1,113.173813,20.115816,34
6059,34,4,3,2,134.012207,20.115816,34
6060,41,5,7,0,100.693665,17.681482,41
6061,41,4,5,1,126.551064,58.442528,41
6062,41,6,5,2,108.604980,12.011325,41
6063,38,2,2,1,152.021866,35.630013,38
6064,40,6,5,2,117.755569,11.155773,40
6065,44,4,6,1,102.906151,12.691667,44
