d,alpha,ratio,a1,a2,max_digit
91576,15657,0.17097274,5,1,5
91577,15644,0.17082892,5,1,5
91578,15647,0.17085981,5,1,5
91579,15646,0.17084703,5,1,5
91580,15651,0.17089976,5,1,5
91581,15644,0.17082146,5,1,5
91582,15673,0.17113625,5,1,5
91583,15652,0.17090508,5,1,5
91584,15647,0.17084862,5,1,5
91585,15653,0.17091227,5,1,5
91586,15673,0.17112878,5,1,5
91587,15650,0.17087578,5,1,5
91588,15647,0.17084116,5,1,5
91589,15652,0.17089388,5,1,5
91590,15647,0.17083743,5,1,5
91591,15646,0.17082464,5,1,5
91592,15653,0.17089921,5,1,5
91593,15653,0.17089734,5,1,5
91594,15655,0.17091731,5,1,5
91595,15649,0.17084994,5,1,5
91596,15647,0.17082624,5,1,5
91597,15647,0.17082437,5,1,5
91598,15647,0.17082251,5,1,5
91599,15652,0.17087523,5,1,5
91600,15651,0.17086245,5,1,5
91601,15649,0.17083875,5,1,5
91602,15721,0.17162289,5,1,5
91603,15648,0.17082410,5,1,5
91604,15691,0.17129165,5,1,5
91605,15652,0.17086404,5,1,5
91606,15649,0.17082942,5,1,5
91607,15650,0.17083847,5,1,5
91608,15661,0.17095669,5,1,5
91609,15658,0.17092207,5,1,5
91610,15649,0.17082196,5,1,5
91611,15662,0.17096200,5,1,5
91612,15659,0.17092739,5,1,5
91613,15651,0.17083820,5,1,5
91614,15653,0.17085817,5,1,5
91615,15662,0.17095454,5,1,5
91616,15657,0.17089810,5,1,5
91617,15655,0.17087440,5,1,5
91618,15651,0.17082888,5,1,5
91619,15651,0.17082701,5,1,5
91620,15667,0.17099978,5,1,5
91621,15653,0.17084511,5,1,5
91622,15655,0.17086508,5,1,5
91623,15658,0.17089595,5,1,5
91624,15655,0.17086135,5,1,5
91625,15653,0.17083765,5,1,5
91626,15677,0.17109772,5,1,5
91627,15659,0.17089941,5,1,5
91628,15657,0.17087571,5,1,5
91629,15653,0.17083020,5,1,5
91630,15693,0.17126487,5,1,5
91631,15654,0.17083738,5,1,5
91632,15661,0.17091191,5,1,5
91633,15657,0.17086639,5,1,5
91634,15671,0.17101731,5,1,5
91635,15661,0.17090631,5,1,5
91636,15683,0.17114453,5,1,5
91637,15654,0.17082619,5,1,5
91638,15727,0.17162094,5,1,5
91639,15668,0.17097524,5,1,5
91640,15667,0.17096246,5,1,5
91641,15655,0.17082965,5,1,5
91642,15657,0.17084961,5,1,5
91643,15655,0.17082592,5,1,5
91644,15667,0.17095500,5,1,5
91645,15668,0.17096405,5,1,5
91646,15659,0.17086398,5,1,5
91647,15656,0.17082938,5,1,5
91648,15657,0.17083843,5,1,5
91649,15657,0.17083656,5,1,5
91650,15733,0.17166394,5,1,5
91651,15656,0.17082192,5,1,5
91652,15687,0.17115829,5,1,5
91653,15665,0.17091639,5,1,5
91654,15659,0.17084906,5,1,5
91655,15671,0.17097812,5,1,5
91656,15659,0.17084533,5,1,5
91657,15657,0.17082165,5,1,5
91658,15671,0.17097253,5,1,5
91659,15658,0.17082883,5,1,5
91660,15683,0.17109972,5,1,5
91661,15659,0.17083602,5,1,5
91662,15665,0.17089961,5,1,5
91663,15676,0.17101775,5,1,5
91664,15763,0.17196500,5,1,5
91665,15677,0.17102493,5,1,5
91666,15665,0.17089215,5,1,5
91667,15664,0.17087938,5,1,5
91668,15661,0.17084479,5,1,5
91669,15663,0.17086474,5,1,5
91670,15673,0.17097196,5,1,5
91671,15668,0.17091556,5,1,5
91672,15663,0.17085915,5,1,5
91673,15660,0.17082456,5,1,5
91674,15677,0.17100814,5,1,5
91675,15684,0.17108263,5,1,5
91676,15667,0.17089533,5,1,5
91677,15662,0.17083892,5,1,5
91678,15669,0.17091341,5,1,5
91679,15670,0.17092246,5,1,5
91680,15689,0.17112784,5,1,5
91681,15661,0.17082056,5,1,5
91682,15669,0.17090596,5,1,5
91683,15671,0.17092591,5,1,5
91684,15671,0.17092404,5,1,5
91685,15671,0.17092218,5,1,5
91686,15679,0.17100757,5,1,5
91687,15675,0.17096208,5,1,5
91688,15699,0.17122197,5,1,5
91689,15664,0.17083838,5,1,5
91690,15693,0.17115280,5,1,5
91691,15672,0.17092190,5,1,5
91692,15697,0.17119269,5,1,5
91693,15668,0.17087455,5,1,5
91694,15665,0.17083997,5,1,5
91695,15671,0.17090354,5,1,5
91696,15679,0.17098892,5,1,5
91697,15664,0.17082347,5,1,5
91698,15671,0.17089795,5,1,5
91699,15666,0.17084156,5,1,5
91700,15671,0.17089422,5,1,5
91701,15673,0.17091417,5,1,5
91702,15667,0.17084687,5,1,5
91703,15665,0.17082320,5,1,5
91704,15665,0.17082134,5,1,5
91705,15666,0.17083038,5,1,5
91706,15673,0.17090485,5,1,5
91707,15667,0.17083756,5,1,5
91708,15691,0.17109740,5,1,5
91709,15668,0.17084474,5,1,5
91710,15671,0.17087559,5,1,5
91711,15667,0.17083011,5,1,5
91712,15671,0.17087186,5,1,5
91713,15668,0.17083729,5,1,5
91714,15675,0.17091175,5,1,5
91715,15676,0.17092079,5,1,5
91716,15671,0.17086441,5,1,5
91717,15668,0.17082984,5,1,5
91718,15669,0.17083888,5,1,5
91719,15668,0.17082611,5,1,5
91720,15673,0.17087876,5,1,5
91721,15668,0.17082239,5,1,5
91722,15707,0.17124572,5,1,5
91723,15669,0.17082956,5,1,5
91724,15673,0.17087131,5,1,5
91725,15736,0.17155628,5,1,5
91726,15671,0.17084578,5,1,5
91727,15671,0.17084392,5,1,5
91728,15685,0.17099468,5,1,5
91729,15671,0.17084019,5,1,5
91730,15671,0.17083833,5,1,5
91731,15671,0.17083647,5,1,5
91732,15709,0.17124886,5,1,5
91733,15677,0.17089815,5,1,5
91734,15709,0.17124512,5,1,5
91735,15671,0.17082902,5,1,5
91736,15671,0.17082716,5,1,5
91737,15688,0.17101061,5,1,5
91738,15675,0.17086703,5,1,5
91739,15671,0.17082157,5,1,5
91740,15689,0.17101591,5,1,5
91741,15672,0.17082875,5,1,5
91742,15681,0.17092499,5,1,5
91743,15674,0.17084682,5,1,5
91744,15685,0.17096486,5,1,5
91745,15699,0.17111559,5,1,5
91746,15673,0.17083034,5,1,5
91747,15685,0.17095927,5,1,5
91748,15677,0.17087021,5,1,5
91749,15706,0.17118443,5,1,5
91750,15687,0.17097548,5,1,5
91751,15677,0.17086462,5,1,5
91752,15683,0.17092815,5,1,5
91753,15674,0.17082820,5,1,5
91754,15675,0.17083724,5,1,5
91755,15679,0.17087897,5,1,5
91756,15679,0.17087711,5,1,5
91757,15674,0.17082075,5,1,5
91758,15751,0.17165806,5,1,5
91759,15681,0.17089332,5,1,5
91760,15677,0.17084786,5,1,5
91761,15677,0.17084600,5,1,5
91762,15679,0.17086594,5,1,5
91763,15675,0.17082048,5,1,5
91764,15677,0.17084042,5,1,5
91765,15679,0.17086035,5,1,5
91766,15683,0.17090208,5,1,5
91767,15688,0.17095470,5,1,5
91768,15685,0.17092015,5,1,5
91769,15678,0.17084201,5,1,5
91770,15707,0.17115615,5,1,5
91771,15686,0.17092546,5,1,5
91772,15679,0.17084732,5,1,5
91773,15682,0.17087814,5,1,5
91774,15695,0.17101794,5,1,5
91775,15682,0.17087442,5,1,5
91776,15679,0.17083987,5,1,5
91777,15678,0.17082711,5,1,5
91778,15685,0.17090152,5,1,5
91779,15683,0.17087787,5,1,5
91780,15683,0.17087601,5,1,5
91781,15686,0.17090683,5,1,5
91782,15679,0.17082870,5,1,5
91783,15685,0.17089221,5,1,5
91784,15693,0.17097751,5,1,5
91785,15697,0.17101923,5,1,5
91786,15697,0.17101737,5,1,5
91787,15681,0.17084119,5,1,5
91788,15695,0.17099185,5,1,5
91789,15683,0.17085925,5,1,5
91790,15689,0.17092276,5,1,5
91791,15682,0.17084464,5,1,5
91792,15697,0.17100619,5,1,5
91793,15690,0.17092807,5,1,5
91794,15683,0.17084995,5,1,5
91795,15681,0.17082630,5,1,5
91796,15681,0.17082444,5,1,5
91797,15686,0.17087704,5,1,5
91798,15695,0.17097322,5,1,5
91799,15685,0.17086243,5,1,5
91800,15683,0.17083878,5,1,5
91801,15684,0.17084781,5,1,5
91802,15699,0.17100935,5,1,5
91803,15686,0.17086588,5,1,5
91804,15695,0.17096205,5,1,5
91805,15684,0.17084037,5,1,5
91806,15701,0.17102368,5,1,5
91807,15684,0.17083665,5,1,5
91808,15685,0.17084568,5,1,5
91809,15683,0.17082203,5,1,5
91810,15701,0.17101623,5,1,5
91811,15685,0.17084010,5,1,5
91812,15691,0.17090359,5,1,5
91813,15687,0.17085816,5,1,5
91814,15693,0.17092165,5,1,5
91815,15691,0.17089800,5,1,5
91816,15691,0.17089614,5,1,5
91817,15685,0.17082893,5,1,5
91818,15691,0.17089242,5,1,5
91819,15686,0.17083610,5,1,5
91820,15697,0.17095404,5,1,5
91821,15685,0.17082149,5,1,5
91822,15699,0.17097210,5,1,5
91823,15686,0.17082866,5,1,5
91824,15793,0.17199207,5,1,5
91825,15691,0.17087939,5,1,5
91826,15703,0.17100821,5,1,5
91827,15686,0.17082122,5,1,5
91828,15687,0.17083025,5,1,5
91829,15691,0.17087195,5,1,5
91830,15713,0.17110966,5,1,5
91831,15696,0.17092267,5,1,5
91832,15699,0.17095348,5,1,5
91833,15718,0.17115852,5,1,5
91834,15697,0.17092798,5,1,5
91835,15689,0.17083900,5,1,5
91836,15695,0.17090248,5,1,5
91837,15688,0.17082440,5,1,5
91838,15695,0.17089876,5,1,5
91839,15704,0.17099489,5,1,5
91840,15689,0.17082970,5,1,5
91841,15690,0.17083873,5,1,5
91842,15689,0.17082598,5,1,5
91843,15691,0.17084590,5,1,5
91844,15691,0.17084404,5,1,5
91845,15689,0.17082040,5,1,5
91846,15693,0.17086210,5,1,5
91847,15690,0.17082757,5,1,5
91848,15697,0.17090192,5,1,5
91849,15699,0.17092184,5,1,5
91850,15729,0.17124660,5,1,5
91851,15704,0.17097255,5,1,5
91852,15699,0.17091626,5,1,5
91853,15691,0.17082730,5,1,5
91854,15721,0.17115205,5,1,5
91855,15691,0.17082358,5,1,5
91856,15725,0.17119187,5,1,5
91857,15698,0.17089607,5,1,5
91858,15699,0.17090509,5,1,5
91859,15694,0.17084880,5,1,5
91860,15709,0.17101023,5,1,5
91861,15692,0.17082331,5,1,5
91862,15699,0.17089765,5,1,5
91863,15706,0.17097199,5,1,5
91864,15699,0.17089393,5,1,5
91865,15697,0.17087030,5,1,5
91866,15769,0.17165219,5,1,5
91867,15698,0.17087746,5,1,5
91868,15705,0.17095180,5,1,5
91869,15703,0.17092817,5,1,5
91870,15709,0.17099162,5,1,5
91871,15697,0.17085914,5,1,5
91872,15761,0.17155390,5,1,5
91873,15696,0.17084454,5,1,5
91874,15725,0.17115833,5,1,5
91875,15721,0.17111293,5,1,5
91876,15719,0.17108929,5,1,5
91877,15695,0.17082621,5,1,5
91878,15695,0.17082435,5,1,5
91879,15699,0.17086603,5,1,5
91880,15711,0.17099478,5,1,5
91881,15704,0.17091673,5,1,5
91882,15697,0.17083868,5,1,5
91883,15696,0.17082594,5,1,5
91884,15739,0.17129206,5,1,5
91885,15696,0.17082222,5,1,5
91886,15709,0.17096184,5,1,5
91887,15697,0.17082939,5,1,5
91888,15697,0.17082753,5,1,5
91889,15698,0.17083655,5,1,5
91890,15731,0.17119382,5,1,5
91891,15697,0.17082195,5,1,5
91892,15699,0.17084186,5,1,5
91893,15701,0.17086176,5,1,5
91894,15699,0.17083814,5,1,5
91895,15714,0.17099951,5,1,5
91896,15727,0.17113911,5,1,5
91897,15710,0.17095226,5,1,5
91898,15711,0.17096128,5,1,5
91899,15712,0.17097030,5,1,5
91900,15699,0.17082699,5,1,5
91901,15713,0.17097746,5,1,5
91902,15715,0.17099737,5,1,5
91903,15704,0.17087581,5,1,5
91904,15707,0.17090660,5,1,5
91905,15703,0.17086122,5,1,5
91906,15703,0.17085936,5,1,5
91907,15708,0.17091190,5,1,5
91908,15727,0.17111677,5,1,5
91909,15705,0.17087554,5,1,5
91910,15779,0.17167882,5,1,5
91911,15701,0.17082830,5,1,5
91912,15705,0.17086996,5,1,5
91913,15701,0.17082458,5,1,5
91914,15719,0.17101856,5,1,5
91915,15713,0.17095142,5,1,5
91916,15705,0.17086253,5,1,5
91917,15710,0.17091506,5,1,5
91918,15703,0.17083705,5,1,5
91919,15707,0.17087871,5,1,5
91920,15709,0.17089861,5,1,5
91921,15706,0.17086411,5,1,5
91922,15729,0.17111246,5,1,5
91923,15707,0.17087127,5,1,5
91924,15705,0.17084766,5,1,5
91925,15703,0.17082404,5,1,5
91926,15703,0.17082218,5,1,5
91927,15732,0.17113579,5,1,5
91928,15705,0.17084022,5,1,5
91929,15706,0.17084924,5,1,5
91930,15711,0.17090177,5,1,5
91931,15704,0.17082377,5,1,5
91932,15709,0.17087630,5,1,5
91933,15706,0.17084181,5,1,5
91934,15709,0.17087258,5,1,5
91935,15712,0.17090336,5,1,5
91936,15785,0.17169553,5,1,5
91937,15709,0.17086701,5,1,5
91938,15739,0.17119146,5,1,5
91939,15713,0.17090680,5,1,5
91940,15713,0.17090494,5,1,5
91941,15710,0.17087045,5,1,5
91942,15707,0.17083596,5,1,5
91943,15706,0.17082323,5,1,5
91944,15737,0.17115853,5,1,5
91945,15707,0.17083039,5,1,5
91946,15711,0.17087203,5,1,5
91947,15707,0.17082667,5,1,5
91948,15715,0.17091182,5,1,5
91949,15709,0.17084471,5,1,5
91950,15719,0.17095160,5,1,5
91951,15708,0.17083012,5,1,5
91952,15725,0.17101314,5,1,5
91953,15709,0.17083728,5,1,5
91954,15747,0.17124867,5,1,5
91955,15708,0.17082269,5,1,5
91956,15713,0.17087520,5,1,5
91957,15715,0.17089509,5,1,5
91958,15711,0.17084974,5,1,5
91959,15709,0.17082613,5,1,5
91960,15723,0.17097651,5,1,5
91961,15709,0.17082241,5,1,5
91962,15713,0.17086405,5,1,5
91963,15713,0.17086219,5,1,5
91964,15713,0.17086034,5,1,5
91965,15712,0.17084761,5,1,5
91966,15719,0.17092186,5,1,5
91967,15710,0.17082214,5,1,5
91968,15745,0.17120085,5,1,5
91969,15712,0.17084017,5,1,5
91970,15713,0.17084919,5,1,5
91971,15712,0.17083646,5,1,5
91972,15727,0.17099769,5,1,5
91973,15716,0.17087624,5,1,5
91974,15719,0.17090700,5,1,5
91975,15713,0.17083990,5,1,5
91976,15715,0.17085979,5,1,5
91977,15728,0.17099927,5,1,5
91978,15717,0.17087782,5,1,5
91979,15712,0.17082160,5,1,5
91980,15719,0.17089585,5,1,5
91981,15716,0.17086137,5,1,5
91982,15715,0.17084864,5,1,5
91983,15743,0.17115119,5,1,5
91984,15713,0.17082319,5,1,5
91985,15713,0.17082133,5,1,5
91986,15721,0.17090644,5,1,5
91987,15714,0.17082849,5,1,5
91988,15723,0.17092447,5,1,5
91989,15722,0.17091174,5,1,5
91990,15719,0.17087727,5,1,5
91991,15728,0.17097325,5,1,5
91992,15745,0.17115619,5,1,5
91993,15716,0.17083909,5,1,5
91994,15719,0.17086984,5,1,5
91995,15727,0.17095494,5,1,5
91996,15741,0.17110527,5,1,5
91997,15715,0.17082079,5,1,5
91998,15719,0.17086241,5,1,5
91999,15718,0.17084968,5,1,5
92000,15821,0.17196739,5,1,5
92001,15716,0.17082423,5,1,5
92002,15743,0.17111585,5,1,5
92003,15716,0.17082052,5,1,5
92004,15743,0.17111213,5,1,5
92005,15721,0.17087115,5,1,5
92006,15719,0.17084755,5,1,5
92007,15719,0.17084570,5,1,5
92008,15721,0.17086558,5,1,5
92009,15719,0.17084198,5,1,5
92010,15727,0.17092707,5,1,5
92011,15719,0.17083827,5,1,5
92012,15719,0.17083641,5,1,5
92013,15718,0.17082369,5,1,5
92014,15723,0.17087617,5,1,5
92015,15742,0.17108080,5,1,5
92016,15719,0.17082899,5,1,5
92017,15719,0.17082713,5,1,5
92018,15721,0.17084701,5,1,5
92019,15719,0.17082342,5,1,5
92020,15719,0.17082156,5,1,5
92021,15726,0.17089577,5,1,5
92022,15793,0.17162200,5,1,5
92023,15728,0.17091379,5,1,5
92024,15747,0.17111840,5,1,5
92025,15727,0.17089921,5,1,5
92026,15727,0.17089736,5,1,5
92027,15721,0.17083030,5,1,5
92028,15721,0.17082844,5,1,5
92029,15730,0.17092438,5,1,5
92030,15721,0.17082473,5,1,5
92031,15737,0.17099673,5,1,5
92032,15721,0.17082102,5,1,5
92033,15725,0.17086263,5,1,5
92034,15731,0.17092596,5,1,5
92035,15722,0.17082632,5,1,5
92036,15727,0.17087879,5,1,5
92037,15722,0.17082260,5,1,5
92038,15735,0.17096199,5,1,5
92039,15724,0.17084062,5,1,5
92040,15751,0.17113212,5,1,5
92041,15723,0.17082604,5,1,5
92042,15739,0.17099802,5,1,5
92043,15725,0.17084406,5,1,5
92044,15741,0.17101604,5,1,5
92045,15727,0.17086208,5,1,5
92046,15727,0.17086022,5,1,5
92047,15725,0.17083664,5,1,5
92048,15729,0.17087824,5,1,5
92049,15724,0.17082206,5,1,5
92050,15751,0.17111353,5,1,5
92051,15728,0.17086180,5,1,5
92052,15725,0.17082736,5,1,5
92053,15727,0.17084723,5,1,5
92054,15725,0.17082365,5,1,5
92055,15737,0.17095215,5,1,5
92056,15733,0.17090684,5,1,5
92057,15726,0.17082894,5,1,5
92058,15793,0.17155489,5,1,5
92059,15727,0.17083609,5,1,5
92060,15763,0.17122529,5,1,5
92061,15730,0.17086497,5,1,5
92062,15753,0.17111295,5,1,5
92063,15727,0.17082867,5,1,5
92064,15745,0.17102233,5,1,5
92065,15739,0.17095530,5,1,5
92066,15731,0.17086655,5,1,5
92067,15727,0.17082125,5,1,5
92068,15741,0.17097146,5,1,5
92069,15735,0.17090443,5,1,5
92070,15761,0.17118497,5,1,5
92071,15740,0.17095502,5,1,5
92072,15735,0.17089886,5,1,5
92073,15728,0.17082098,5,1,5
92074,15737,0.17091687,5,1,5
92075,15737,0.17091501,5,1,5
92076,15733,0.17086972,5,1,5
92077,15734,0.17087872,5,1,5
92078,15733,0.17086600,5,1,5
92079,15733,0.17086415,5,1,5
92080,15733,0.17086229,5,1,5
92081,15732,0.17084958,5,1,5
92082,15737,0.17090202,5,1,5
92083,15730,0.17082415,5,1,5
92084,15739,0.17092003,5,1,5
92085,15748,0.17101591,5,1,5
92086,15731,0.17082944,5,1,5
92087,15731,0.17082759,5,1,5
92088,15815,0.17173790,5,1,5
92089,15733,0.17084560,5,1,5
92090,15733,0.17084374,5,1,5
92091,15736,0.17087446,5,1,5
92092,15733,0.17084003,5,1,5
92093,15736,0.17087075,5,1,5
92094,15775,0.17129238,5,1,5
92095,15732,0.17082361,5,1,5
92096,15739,0.17089776,5,1,5
92097,15734,0.17084161,5,1,5
92098,15751,0.17102434,5,1,5
92099,15733,0.17082704,5,1,5
92100,15757,0.17108578,5,1,5
92101,15733,0.17082334,5,1,5
92102,15737,0.17086491,5,1,5
92103,15740,0.17089563,5,1,5
92104,15737,0.17086120,5,1,5
92105,15738,0.17087020,5,1,5
92106,15761,0.17111806,5,1,5
92107,15747,0.17096420,5,1,5
92108,15747,0.17096235,5,1,5
92109,15736,0.17084107,5,1,5
92110,15739,0.17087178,5,1,5
92111,15735,0.17082650,5,1,5
92112,15749,0.17097664,5,1,5
92113,15737,0.17084451,5,1,5
92114,15753,0.17101635,5,1,5
92115,15742,0.17089508,5,1,5
92116,15745,0.17092579,5,1,5
92117,15738,0.17084794,5,1,5
92118,15749,0.17096550,5,1,5
92119,15736,0.17082252,5,1,5
92120,15749,0.17096179,5,1,5
92121,15737,0.17082967,5,1,5
92122,15761,0.17108834,5,1,5
92123,15737,0.17082596,5,1,5
92124,15737,0.17082411,5,1,5
92125,15746,0.17091995,5,1,5
92126,15741,0.17086382,5,1,5
92127,15746,0.17091624,5,1,5
92128,15747,0.17092523,5,1,5
92129,15739,0.17083654,5,1,5
92130,15743,0.17087811,5,1,5
92131,15738,0.17082198,5,1,5
92132,15775,0.17122173,5,1,5
92133,15740,0.17083998,5,1,5
92134,15739,0.17082727,5,1,5
92135,15747,0.17091225,5,1,5
92136,15739,0.17082357,5,1,5
92137,15744,0.17087598,5,1,5
92138,15749,0.17092839,5,1,5
92139,15740,0.17082886,5,1,5
92140,15747,0.17090297,5,1,5
92141,15758,0.17102050,5,1,5
92142,15769,0.17113803,5,1,5
92143,15740,0.17082144,5,1,5
92144,15741,0.17083044,5,1,5
92145,15754,0.17096967,5,1,5
92146,15741,0.17082673,5,1,5
92147,15754,0.17096596,5,1,5
92148,15745,0.17086643,5,1,5
92149,15776,0.17120099,5,1,5
92150,15757,0.17099295,5,1,5
92151,15748,0.17089342,5,1,5
92152,15749,0.17090242,5,1,5
92153,15747,0.17087886,5,1,5
92154,15755,0.17096382,5,1,5
92155,15742,0.17082090,5,1,5
92156,15751,0.17091671,5,1,5
92157,15755,0.17095826,5,1,5
92158,15743,0.17082619,5,1,5
92159,15755,0.17095455,5,1,5
92160,15811,0.17156033,5,1,5
92161,15747,0.17086403,5,1,5
92162,15751,0.17090558,5,1,5
92163,15745,0.17083862,5,1,5
92164,15761,0.17101037,5,1,5
92165,15744,0.17082407,5,1,5
92166,15761,0.17100666,5,1,5
92167,15749,0.17087461,5,1,5
92168,15745,0.17082936,5,1,5
92169,15746,0.17083835,5,1,5
92170,15747,0.17084735,5,1,5
92171,15745,0.17082379,5,1,5
92172,15757,0.17095213,5,1,5
92173,15747,0.17084179,5,1,5
92174,15775,0.17114371,5,1,5
92175,15749,0.17085978,5,1,5
92176,15747,0.17083623,5,1,5
92177,15760,0.17097541,5,1,5
92178,15775,0.17113628,5,1,5
92179,15748,0.17084151,5,1,5
92180,15751,0.17087221,5,1,5
92181,15749,0.17084866,5,1,5
92182,15749,0.17084680,5,1,5
92183,15752,0.17087749,5,1,5
92184,15751,0.17086479,5,1,5
92185,15748,0.17083040,5,1,5
92186,15755,0.17090448,5,1,5
92187,15748,0.17082669,5,1,5
92188,15757,0.17092246,5,1,5
92189,15752,0.17086637,5,1,5
92190,15857,0.17200347,5,1,5
92191,15749,0.17083012,5,1,5
92192,15755,0.17089335,5,1,5
92193,15752,0.17085896,5,1,5
92194,15757,0.17091134,5,1,5
92195,15751,0.17084441,5,1,5
92196,15823,0.17162350,5,1,5
92197,15756,0.17089493,5,1,5
92198,15753,0.17086054,5,1,5
92199,15752,0.17084784,5,1,5
92200,15779,0.17113883,5,1,5
92201,15759,0.17092006,5,1,5
92202,15779,0.17113512,5,1,5
92203,15751,0.17082958,5,1,5
92204,15769,0.17102295,5,1,5
92205,15752,0.17083672,5,1,5
92206,15751,0.17082402,5,1,5
92207,15753,0.17084386,5,1,5
92208,15775,0.17108060,5,1,5
92209,15755,0.17086185,5,1,5
92210,15759,0.17090337,5,1,5
92211,15754,0.17084730,5,1,5
92212,15757,0.17087798,5,1,5
92213,15757,0.17087612,5,1,5
92214,15787,0.17119960,5,1,5
92215,15754,0.17083989,5,1,5
92216,15769,0.17100069,5,1,5
92217,15754,0.17083618,5,1,5
92218,15753,0.17082348,5,1,5
92219,15757,0.17086501,5,1,5
92220,15761,0.17090653,5,1,5
92221,15754,0.17082877,5,1,5
92222,15763,0.17092451,5,1,5
92223,15763,0.17092265,5,1,5
92224,15779,0.17109429,5,1,5
92225,15754,0.17082136,5,1,5
92226,15761,0.17089541,5,1,5
92227,15755,0.17082850,5,1,5
92228,15783,0.17113024,5,1,5
92229,15760,0.17087901,5,1,5
92230,15757,0.17084463,5,1,5
92231,15760,0.17087530,5,1,5
92232,15769,0.17097103,5,1,5
92233,15758,0.17084991,5,1,5
92234,15757,0.17083722,5,1,5
92235,15772,0.17099799,5,1,5
92236,15783,0.17111540,5,1,5
92237,15756,0.17082082,5,1,5
92238,15763,0.17089486,5,1,5
92239,15766,0.17092553,5,1,5
92240,15759,0.17084779,5,1,5
92241,15797,0.17125790,5,1,5
92242,15787,0.17114763,5,1,5
92243,15761,0.17086391,5,1,5
92244,15761,0.17086206,5,1,5
92245,15761,0.17086021,5,1,5
92246,15759,0.17083668,5,1,5
92247,15758,0.17082398,5,1,5
92248,15763,0.17087633,5,1,5
92249,15760,0.17084196,5,1,5
92250,15763,0.17087263,5,1,5
92251,15759,0.17082742,5,1,5
92252,15761,0.17084724,5,1,5
92253,15761,0.17084539,5,1,5
92254,15771,0.17095194,5,1,5
92255,15783,0.17108016,5,1,5
92256,15761,0.17083984,5,1,5
92257,15760,0.17082715,5,1,5
92258,15761,0.17083613,5,1,5
92259,15760,0.17082344,5,1,5
92260,15773,0.17096250,5,1,5
92261,15767,0.17089561,5,1,5
92262,15847,0.17176085,5,1,5
92263,15763,0.17084855,5,1,5
92264,15769,0.17091173,5,1,5
92265,15787,0.17110497,5,1,5
92266,15761,0.17082132,5,1,5
92267,15762,0.17083031,5,1,5
92268,15775,0.17096935,5,1,5
92269,15762,0.17082660,5,1,5
92270,15767,0.17087894,5,1,5
92271,15766,0.17086625,5,1,5
92272,15767,0.17087524,5,1,5
92273,15769,0.17089506,5,1,5
92274,15781,0.17102326,5,1,5
92275,15763,0.17082633,5,1,5
92276,15763,0.17082448,5,1,5
92277,15775,0.17095268,5,1,5
92278,15767,0.17086413,5,1,5
92279,15764,0.17082977,5,1,5
92280,15767,0.17086042,5,1,5
92281,15781,0.17101028,5,1,5
92282,15773,0.17092174,5,1,5
92283,15781,0.17100658,5,1,5
92284,15795,0.17115643,5,1,5
92285,15769,0.17087284,5,1,5
92286,15779,0.17097935,5,1,5
92287,15766,0.17083663,5,1,5
92288,15767,0.17084561,5,1,5
92289,15770,0.17087627,5,1,5
92290,15781,0.17099361,5,1,5
92291,15769,0.17086173,5,1,5
92292,15767,0.17083821,5,1,5
92293,15768,0.17084719,5,1,5
92294,15771,0.17087785,5,1,5
92295,15803,0.17122271,5,1,5
92296,15801,0.17119919,5,1,5
92297,15767,0.17082895,5,1,5
92298,15769,0.17084877,5,1,5
92299,15769,0.17084692,5,1,5
92300,15767,0.17082340,5,1,5
92301,15767,0.17082155,5,1,5
92302,15775,0.17090637,5,1,5
92303,15768,0.17082868,5,1,5
92304,15769,0.17083767,5,1,5
92305,15776,0.17091165,5,1,5
92306,15773,0.17087730,5,1,5
92307,15797,0.17113545,5,1,5
92308,15775,0.17089526,5,1,5
92309,15775,0.17089341,5,1,5
92310,15769,0.17082656,5,1,5
92311,15769,0.17082471,5,1,5
92312,15787,0.17101785,5,1,5
92313,15787,0.17101600,5,1,5
92314,15779,0.17092749,5,1,5
92315,15772,0.17084981,5,1,5
92316,15941,0.17267863,5,1,5
92317,15770,0.17082444,5,1,5
92318,15787,0.17100674,5,1,5
92319,15770,0.17082074,5,1,5
92320,15799,0.17113302,5,1,5
92321,15780,0.17092536,5,1,5
92322,15773,0.17084769,5,1,5
92323,15773,0.17084583,5,1,5
92324,15789,0.17101729,5,1,5
92325,15776,0.17087463,5,1,5
92326,15805,0.17118688,5,1,5
92327,15773,0.17083843,5,1,5
92328,15775,0.17085824,5,1,5
92329,15774,0.17084556,5,1,5
92330,15781,0.17091953,5,1,5
92331,15779,0.17089602,5,1,5
92332,15779,0.17089416,5,1,5
92333,15774,0.17083816,5,1,5
92334,15797,0.17108541,5,1,5
92335,15773,0.17082363,5,1,5
92336,15787,0.17097340,5,1,5
92337,15800,0.17111234,5,1,5
92338,15781,0.17090472,5,1,5
92339,15778,0.17087038,5,1,5
92340,15779,0.17087936,5,1,5
92341,15788,0.17097497,5,1,5
92342,15779,0.17087566,5,1,5
92343,15784,0.17092795,5,1,5
92344,15779,0.17087196,5,1,5
92345,15782,0.17090259,5,1,5
92346,15787,0.17095489,5,1,5
92347,15780,0.17087723,5,1,5
92348,15775,0.17082124,5,1,5
92349,15784,0.17091685,5,1,5
92350,15791,0.17099080,5,1,5
92351,15776,0.17082652,5,1,5
