q,tau_q,alpha_q,f_alpha
-8.7900,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7800,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7700,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7600,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7500,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7400,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7300,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7200,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7100,4.605837581843426,0.000000000000000,-4.605837581843426
-8.7000,4.605837581843426,0.000000000000000,-4.605837581843426
-8.6900,4.605837581843426,0.000000000000000,-4.605837581843426
-8.6800,4.605837581843426,0.000000000000000,-4.605837581843426
-8.6700,4.605837581843426,-0.000000000005596,-4.605837581794913
-8.6600,4.605837581843314,-0.000000000005596,-4.605837581794857
-8.6500,4.605837581843314,0.000000000000000,-4.605837581843314
-8.6400,4.605837581843314,0.000000000000000,-4.605837581843314
-8.6300,4.605837581843314,0.000000000000000,-4.605837581843314
-8.6200,4.605837581843314,0.000000000000000,-4.605837581843314
-8.6100,4.605837581843314,0.000000000000000,-4.605837581843314
-8.6000,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5900,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5800,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5700,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5600,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5500,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5400,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5300,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5200,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5100,4.605837581843314,0.000000000000000,-4.605837581843314
-8.5000,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4900,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4800,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4700,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4600,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4500,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4400,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4300,4.605837581843314,0.000000000000000,-4.605837581843314
-8.4200,4.605837581843314,-0.000000000000089,-4.605837581842566
-8.4100,4.605837581843312,-0.000000000000089,-4.605837581842565
